fileName,attr0,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60,attr61,attr62,attr63,attr64,attr65,attr66,attr67,attr68,attr69,attr70,attr71,attr72,attr73,attr74,attr75,attr76,attr77,attr78,attr79,attr80,attr81,attr82,attr83,attr84,attr85,attr86,attr87,attr88,attr89,attr90,attr91,attr92
20120127-R05-72XX.csv,1,8,1,8,331,1,337,345,345,371,372,372,371,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,6,1,18,1,1,362,362,360,353,1,351,1,346,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1,1,1,1
20120128-R05-72XX.csv,1,8,1,8,331,1,337,345,345,371,372,372,371,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,6,1,18,1,1,362,362,360,353,1,351,1,346,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1,1,1,1
20120129-R05-72XX.csv,1,8,1,8,331,1,337,345,345,371,371,371,371,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,6,1,18,1,1,361,361,359,353,1,351,1,346,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1,1,1,1
20120601-R05-73XX.csv,5,1,4,1,1,27,1,1,1,1,1,1,1,154,120,90,94,92,84,84,90,77,80,36,1,38,28,1,34,34,1,34,1,34,34,1,25,1,25,1,25,1,11,7,1,1,1,1,15,1,15,1,15,1,7,1,7,1,7,4,4,1,5,1,7,1,7,1,7,1,7,1,1,7,1,1,7,1,1,7,1,1,21,1,5,1,5,1,5,1,5,1,5,5,5,5
20120602-R05-73XX.csv,5,1,4,1,1,31,1,1,1,1,1,1,1,120,174,104,108,102,90,92,96,83,88,36,1,38,28,1,34,34,1,34,1,34,34,1,25,1,25,1,25,1,11,7,1,1,1,1,29,1,29,1,27,1,19,1,19,1,17,4,4,1,7,1,17,1,17,1,17,1,17,1,1,15,1,1,15,1,1,15,1,1,21,1,5,1,5,1,5,1,5,1,5,5,5,5
20120603-R05-73XX.csv,5,1,4,1,1,17,1,1,1,1,1,1,1,90,104,224,194,190,176,174,176,124,131,42,1,42,34,1,36,36,1,36,1,36,36,1,29,1,29,1,29,1,11,9,1,1,1,1,33,1,33,1,33,1,21,1,21,1,17,4,4,1,5,1,17,1,17,1,17,1,17,1,1,15,1,1,15,1,1,15,1,1,11,1,11,1,11,1,11,1,11,1,11,11,11,11
20120605-R05-73XX.csv,5,1,4,1,1,17,1,1,1,1,1,1,1,94,108,194,228,194,176,176,178,124,131,42,1,44,34,1,38,40,1,36,1,40,40,1,29,1,29,1,29,1,11,7,1,1,1,1,37,1,37,1,37,1,25,1,25,1,21,4,4,1,7,1,21,1,21,1,21,1,21,1,1,19,1,1,19,1,1,19,1,1,13,1,11,1,11,1,11,1,11,1,11,11,11,11
20120606-R05-73XX.csv,5,1,4,1,1,19,1,1,1,1,1,1,1,92,102,190,194,232,176,178,182,124,131,44,1,46,34,1,40,42,1,38,1,42,42,1,29,1,29,1,29,1,11,7,1,1,1,1,35,1,35,1,35,1,29,1,29,1,23,4,4,1,9,1,23,1,23,1,23,1,23,1,1,21,1,1,21,1,1,17,1,1,13,1,11,1,11,1,11,1,11,1,11,11,11,11
20120607-R05-73XX.csv,5,1,4,1,1,17,1,1,1,1,1,1,1,84,90,176,176,176,219,189,189,135,142,43,1,43,35,1,37,37,1,37,1,37,37,1,30,1,30,1,30,1,12,15,1,1,1,1,29,1,29,1,29,1,31,1,31,1,27,4,4,1,9,1,31,1,31,1,31,1,31,1,1,25,1,1,25,1,1,13,1,1,7,1,13,1,13,1,13,1,13,1,13,13,13,13
20120608-R05-73XX.csv,5,1,4,1,1,19,1,1,1,1,1,1,1,84,92,174,176,178,189,239,195,135,146,43,1,45,35,1,39,39,1,37,1,39,39,1,30,1,30,1,30,1,12,17,1,1,1,1,33,1,33,1,33,1,47,1,47,1,45,4,4,1,15,1,47,1,47,1,47,1,47,1,1,43,1,1,43,1,1,19,1,1,9,1,13,1,13,1,13,1,13,1,13,13,13,13
20120609-R05-73XX.csv,5,1,4,1,1,21,1,1,1,1,1,1,1,90,96,176,178,182,189,195,253,147,154,45,1,47,37,1,41,41,1,41,1,41,41,1,30,1,30,1,30,1,12,13,1,1,1,1,31,1,31,1,31,1,31,1,31,1,41,4,4,1,15,1,43,1,43,1,43,1,43,1,1,39,1,1,39,1,1,17,1,1,13,1,13,1,13,1,13,1,13,1,13,13,13,13
20120610-R05-73XX.csv,5,1,4,1,1,15,1,1,1,1,1,1,1,77,83,124,124,124,135,135,147,210,173,43,1,43,33,1,33,33,1,33,1,33,33,1,28,1,28,1,28,1,12,13,1,1,1,1,21,1,21,1,21,1,23,1,23,1,27,4,4,1,7,1,29,1,29,1,29,1,29,1,1,37,1,1,37,1,1,59,1,1,5,1,9,1,9,1,9,1,9,1,9,9,9,9
20120611-R05-73XX.csv,5,1,4,1,1,17,1,1,1,1,1,1,1,80,88,131,131,131,142,146,154,173,226,48,1,50,38,1,40,40,1,38,1,40,40,1,31,1,31,1,31,1,13,13,1,1,1,1,27,1,27,1,27,1,29,1,29,1,33,4,4,1,7,1,35,1,35,1,35,1,35,1,1,45,1,1,45,1,1,44,1,1,7,1,9,1,9,1,9,1,9,1,9,9,9,9
20120612-R05-73XX.csv,5,1,4,1,1,13,1,1,1,1,1,1,1,36,36,42,42,44,43,43,45,43,48,308,1,268,164,1,170,166,1,138,1,107,107,1,64,1,64,1,64,1,36,43,1,1,1,1,11,1,11,1,11,1,9,1,9,1,9,4,4,1,5,1,9,1,9,1,9,1,9,1,1,9,1,1,9,1,1,11,1,1,19,1,15,1,15,1,15,1,15,1,15,15,15,15
20120613-R05-72XX.csv,1,7,1,7,16,1,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,1,248,1,1,236,1,1,154,1,154,1,1,9,1,15,1,6,1,4,1,1,16,16,16,16,1,16,1,16,1,9,1,16,1,16,1,1,1,7,1,16,1,16,1,16,1,16,1,5,16,1,5,16,1,5,16,1,16,14,1,14,1,14,1,14,1,14,1,14,1,1,1,1
20120613-R05-73XX.csv,5,1,4,1,1,13,1,1,1,1,1,1,1,38,38,42,44,46,43,45,47,43,50,268,1,331,175,1,183,179,1,149,1,118,122,1,70,1,70,1,70,1,36,43,1,1,1,1,13,1,13,1,13,1,11,1,11,1,9,4,4,1,5,1,9,1,9,1,9,1,9,1,1,11,1,1,11,1,1,13,1,1,25,1,11,1,11,1,11,1,11,1,11,11,11,11
20120614-R05-73XX.csv,5,1,4,1,1,9,1,1,1,1,1,1,1,28,28,34,34,34,35,35,37,33,38,164,1,175,391,1,387,379,1,349,1,320,290,1,74,1,74,1,74,1,36,13,1,1,1,1,9,1,9,1,9,1,9,1,9,1,9,4,4,1,5,1,9,1,9,1,9,1,9,1,1,9,1,1,9,1,1,9,1,1,23,1,7,1,7,1,7,1,7,1,7,7,7,7
20120615-R05-72XX.csv,1,7,1,7,16,1,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,1,236,1,1,244,1,1,160,1,154,1,1,9,1,15,1,6,1,4,1,1,16,16,16,16,1,16,1,16,1,9,1,16,1,16,1,1,1,7,1,16,1,16,1,16,1,16,1,5,16,1,5,16,1,5,16,1,16,14,1,14,1,14,1,14,1,14,1,14,1,1,1,1
20120615-R05-73XX.csv,5,1,4,1,1,13,1,1,1,1,1,1,1,34,34,36,38,40,37,39,41,33,40,170,1,183,387,1,409,393,1,359,1,328,300,1,74,1,74,1,74,1,36,15,1,1,1,1,9,1,9,1,9,1,9,1,9,1,9,4,4,1,5,1,9,1,9,1,9,1,9,1,1,9,1,1,9,1,1,9,1,1,29,1,7,1,7,1,7,1,7,1,7,7,7,7
20120616-R05-73XX.csv,5,1,4,1,1,13,1,1,1,1,1,1,1,34,34,36,40,42,37,39,41,33,40,166,1,179,379,1,393,405,1,363,1,332,304,1,74,1,74,1,74,1,36,15,1,1,1,1,11,1,11,1,11,1,11,1,11,1,11,4,4,1,5,1,11,1,11,1,11,1,11,1,1,11,1,1,11,1,1,11,1,1,25,1,7,1,7,1,7,1,7,1,7,7,7,7
20120617-R05-72XX.csv,1,7,1,7,38,1,38,38,38,38,38,38,38,1,1,1,1,1,1,1,1,1,1,1,154,1,1,160,1,1,233,1,217,1,1,10,1,19,1,7,1,39,1,1,38,38,38,38,1,38,1,38,1,22,1,38,1,38,1,1,1,7,1,38,1,38,1,38,1,38,1,5,38,1,5,38,1,5,38,1,38,36,1,30,1,30,1,30,1,30,1,30,1,1,1,1
20120617-R05-73XX.csv,5,1,4,1,1,15,1,1,1,1,1,1,1,34,34,36,36,38,37,37,41,33,38,138,1,149,349,1,359,363,1,391,1,344,316,1,88,1,90,1,88,1,40,17,1,1,1,1,9,1,9,1,9,1,9,1,9,1,9,4,4,1,5,1,9,1,9,1,9,1,9,1,1,9,1,1,9,1,1,9,1,1,25,1,9,1,7,1,7,1,7,1,7,7,7,7
20120618-R05-72XX.csv,1,7,1,7,38,1,38,38,38,38,38,38,38,1,1,1,1,1,1,1,1,1,1,1,154,1,1,154,1,1,217,1,231,1,1,10,1,19,1,7,1,39,1,1,38,38,38,38,1,38,1,38,1,22,1,38,1,38,1,1,1,7,1,38,1,38,1,38,1,38,1,5,38,1,5,38,1,5,38,1,38,36,1,30,1,30,1,30,1,30,1,30,1,1,1,1
20120618-R05-73XX.csv,5,1,4,1,1,13,1,1,1,1,1,1,1,34,34,36,40,42,37,39,41,33,40,107,1,118,320,1,328,332,1,344,1,385,347,1,90,1,92,1,90,1,40,17,1,1,1,1,13,1,13,1,11,1,11,1,11,1,11,4,4,1,5,1,11,1,11,1,11,1,11,1,1,11,1,1,11,1,1,11,1,1,25,1,11,1,9,1,9,1,9,1,9,9,9,9
20120619-R05-73XX.csv,5,1,4,1,1,13,1,1,1,1,1,1,1,34,34,36,40,42,37,39,41,33,40,107,1,122,290,1,300,304,1,316,1,347,526,1,244,1,228,1,226,1,142,17,1,1,1,1,13,1,13,1,13,1,13,1,13,1,11,4,4,1,5,1,11,1,11,1,11,1,11,1,1,13,1,1,13,1,1,13,1,1,25,1,13,1,11,1,11,1,11,1,11,11,11,11
20120621-R05-72XX.csv,1,5,1,6,7,1,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,10,1,10,1,1,10,1,10,1,7,1,4,1,1,7,7,7,7,1,7,1,7,1,5,1,7,1,7,1,1,1,6,1,7,1,7,1,7,1,7,1,4,7,1,4,7,1,4,7,1,7,7,1,7,1,7,1,7,1,7,1,7,1,1,1,1
20120621-R05-73XX.csv,5,1,4,1,1,9,1,1,1,1,1,1,1,25,25,29,29,29,30,30,30,28,31,64,1,70,74,1,74,74,1,88,1,90,244,1,524,1,426,1,400,1,198,13,1,1,1,1,7,1,7,1,7,1,7,1,7,1,7,4,4,1,5,1,7,1,7,1,7,1,7,1,1,7,1,1,7,1,1,7,1,1,27,1,17,1,15,1,15,1,15,1,15,15,15,15
20120622-R05-72XX.csv,1,7,1,7,12,1,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,15,1,1,15,1,1,19,1,19,1,1,10,1,102,1,7,1,8,1,1,12,12,12,12,1,12,1,12,1,10,1,12,1,12,1,1,1,7,1,12,1,12,1,12,1,12,1,5,12,1,5,12,1,5,12,1,12,10,1,10,1,10,1,10,1,10,1,10,1,1,1,1
20120622-R05-73XX.csv,5,1,4,1,1,9,1,1,1,1,1,1,1,25,25,29,29,29,30,30,30,28,31,64,1,70,74,1,74,74,1,90,1,92,228,1,426,1,513,1,449,1,247,15,1,1,1,1,7,1,7,1,7,1,7,1,7,1,7,4,4,1,5,1,7,1,7,1,7,1,7,1,1,7,1,1,7,1,1,7,1,1,23,1,35,1,29,1,29,1,29,1,29,29,29,29
20120623-R05-72XX.csv,1,4,1,5,6,1,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,6,1,1,6,1,1,7,1,7,1,1,7,1,7,1,7,1,4,1,1,6,6,6,6,1,6,1,6,1,5,1,6,1,6,1,1,1,5,1,6,1,6,1,6,1,6,1,3,6,1,3,6,1,3,6,1,6,6,1,6,1,6,1,6,1,6,1,6,1,1,1,1
20120623-R05-73XX.csv,5,1,4,1,1,9,1,1,1,1,1,1,1,25,25,29,29,29,30,30,30,28,31,64,1,70,74,1,74,74,1,88,1,90,226,1,400,1,449,1,506,1,247,13,1,1,1,1,7,1,7,1,7,1,7,1,7,1,7,4,4,1,5,1,7,1,7,1,7,1,7,1,1,7,1,1,7,1,1,7,1,1,23,1,33,1,27,1,27,1,27,1,27,27,27,27
20120625-R05-72XX.csv,1,4,1,3,18,1,18,18,18,18,18,18,18,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,39,1,39,1,1,4,1,8,1,4,1,55,1,1,18,18,18,18,1,18,1,18,1,11,1,18,1,18,1,1,1,3,1,18,1,18,1,18,1,18,1,1,18,1,1,18,1,1,18,1,18,24,1,18,1,18,1,18,1,18,1,18,1,1,1,1
20120625-R05-73XX.csv,5,1,4,1,1,5,1,1,1,1,1,1,1,11,11,11,11,11,12,12,12,12,13,36,1,36,36,1,36,36,1,40,1,40,142,1,198,1,247,1,247,1,415,9,1,1,1,1,5,1,5,1,5,1,5,1,5,1,5,4,4,1,5,1,5,1,5,1,5,1,5,1,1,5,1,1,5,1,1,5,1,1,11,1,47,1,41,1,41,1,41,1,41,41,41,41
20120729-R05-73XX.csv,5,1,6,1,1,5,1,1,1,1,1,1,1,7,7,9,7,7,15,17,13,13,13,43,1,43,13,1,15,15,1,17,1,17,17,1,13,1,15,1,13,1,9,455,1,1,1,1,9,1,9,1,9,1,37,1,37,1,43,4,4,1,11,1,51,1,51,1,51,1,51,1,1,43,1,1,43,1,1,69,1,1,23,1,39,1,37,1,39,1,37,1,35,35,35,35
20121210-R05-72XX.csv,1,8,1,8,325,1,327,335,335,361,362,362,361,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,6,1,18,1,1,364,364,362,353,1,351,1,346,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1,1,1,1
20121211-R05-72XX.csv,1,8,1,8,325,1,327,335,335,361,362,362,361,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,6,1,18,1,1,364,364,362,353,1,351,1,346,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1,1,1,1
20121212-R05-72XX.csv,1,8,1,8,325,1,325,333,333,359,360,360,359,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,6,1,18,1,1,362,362,364,355,1,353,1,348,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1,1,1,1
20121217-R05-72XX.csv,1,8,1,8,325,1,325,327,327,353,353,353,353,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,6,1,18,1,1,353,353,355,363,1,361,1,348,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1,1,1,1
20121217-R05-73XX.csv,10,1,4,1,1,167,1,1,1,1,1,1,1,15,29,33,37,35,29,33,31,21,27,11,1,13,9,1,9,11,1,9,1,13,13,1,7,1,7,1,7,1,5,9,1,1,1,1,582,1,582,1,564,1,172,1,160,1,122,4,4,1,53,1,122,1,122,1,122,1,122,1,1,120,1,1,120,1,1,120,1,1,32,1,5,1,5,1,5,1,5,1,5,5,5,5
20121218-R05-72XX.csv,1,8,1,8,323,1,323,325,325,351,351,351,351,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,6,1,18,1,1,351,351,353,361,1,361,1,348,1,175,1,252,1,253,1,1,1,8,1,252,1,252,1,252,1,252,1,5,251,1,5,251,1,5,251,1,251,66,1,63,1,62,1,62,1,62,1,62,1,1,1,1
20121218-R05-73XX.csv,10,1,4,1,1,167,1,1,1,1,1,1,1,15,29,33,37,35,29,33,31,21,27,11,1,13,9,1,9,11,1,9,1,13,13,1,7,1,7,1,7,1,5,9,1,1,1,1,582,1,590,1,568,1,172,1,160,1,122,4,4,1,53,1,124,1,126,1,126,1,126,1,1,120,1,1,120,1,1,122,1,1,32,1,5,1,5,1,5,1,5,1,5,5,5,5
20121220-R05-72XX.csv,1,8,1,8,321,1,321,321,321,346,346,346,346,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,6,1,18,1,1,346,346,348,348,1,348,1,356,1,175,1,252,1,252,1,1,1,8,1,251,1,251,1,251,1,251,1,5,251,1,5,251,1,5,251,1,251,65,1,62,1,62,1,62,1,62,1,62,1,1,1,1
20121220-R05-73XX.csv,10,1,4,1,1,163,1,1,1,1,1,1,1,15,27,33,37,35,29,33,31,21,27,11,1,13,9,1,9,11,1,9,1,11,13,1,7,1,7,1,7,1,5,9,1,1,1,1,564,1,568,1,578,1,172,1,160,1,122,4,4,1,53,1,122,1,124,1,124,1,124,1,1,120,1,1,120,1,1,120,1,1,32,1,9,1,9,1,9,1,9,1,9,9,9,9
20121222-R05-72XX.csv,1,7,1,7,150,1,150,150,150,175,175,175,175,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,22,1,22,1,1,5,1,10,1,5,1,11,1,1,175,175,175,175,1,175,1,175,1,179,1,179,1,179,1,1,1,7,1,178,1,178,1,178,1,178,1,4,178,1,4,178,1,4,178,1,178,22,1,20,1,20,1,20,1,20,1,20,1,1,1,1
20121222-R05-73XX.csv,5,1,4,1,1,67,1,1,1,1,1,1,1,7,19,21,25,29,31,47,31,23,29,9,1,11,9,1,9,11,1,9,1,11,13,1,7,1,7,1,7,1,5,37,1,1,1,1,172,1,172,1,172,1,439,1,427,1,369,4,4,1,209,1,375,1,375,1,375,1,375,1,1,365,1,1,365,1,1,172,1,1,11,1,17,1,17,1,17,1,17,1,17,17,17,17
20121223-R05-72XX.csv,1,8,1,8,227,1,227,227,227,252,252,252,252,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,6,1,18,1,1,252,252,252,252,1,252,1,252,1,179,1,270,1,270,1,1,1,8,1,259,1,259,1,259,1,259,1,5,259,1,5,259,1,5,259,1,259,65,1,62,1,62,1,62,1,62,1,62,1,1,1,1
20121223-R05-73XX.csv,5,1,4,1,1,67,1,1,1,1,1,1,1,7,19,21,25,29,31,47,31,23,29,9,1,11,9,1,9,11,1,9,1,11,13,1,7,1,7,1,7,1,5,37,1,1,1,1,160,1,160,1,160,1,427,1,427,1,369,4,4,1,209,1,375,1,375,1,375,1,375,1,1,365,1,1,365,1,1,172,1,1,11,1,17,1,17,1,17,1,17,1,17,17,17,17
20121224-R05-72XX.csv,1,8,1,8,227,1,227,227,227,253,253,253,253,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,6,1,18,1,1,253,253,253,253,1,253,1,252,1,179,1,270,1,272,1,1,1,8,1,261,1,261,1,261,1,260,1,5,259,1,5,260,1,5,260,1,260,66,1,63,1,62,1,62,1,62,1,62,1,1,1,1
20130101-R05-73XX.csv,5,1,4,1,1,67,1,1,1,1,1,1,1,7,17,17,21,23,27,45,41,27,33,9,1,9,9,1,9,11,1,9,1,11,11,1,7,1,7,1,7,1,5,43,1,1,1,1,122,1,122,1,122,1,369,1,369,1,450,4,4,1,235,1,448,1,448,1,450,1,450,1,1,440,1,1,440,1,1,186,1,1,11,1,17,1,17,1,17,1,17,1,17,17,17,17
20130101-R06-81XX.csv,20,1,4,1,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,1,4,4,1,4,1,4,1,4,1,4,4,1,1,1,1,4,1,4,1,4,1,4,1,4,1,4,20,4,1,4,1,4,1,4,1,4,1,4,1,1,4,1,1,4,1,1,4,1,1,6,1,4,1,4,1,4,1,4,1,4,4,4,4
20130101-R07-77XX.csv,4,1,21,1,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,1,4,4,1,4,1,4,1,4,1,4,4,1,1,1,1,4,1,4,1,4,1,4,1,4,1,4,4,25,1,4,1,4,1,4,1,4,1,4,1,1,4,1,1,4,1,1,4,1,1,4,1,4,1,4,1,4,1,4,1,4,4,4,4
20130101-R08-76XX.csv,1,7,1,10,8,1,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,1,1,7,1,7,1,1,6,1,7,1,5,1,3,1,1,8,8,8,8,1,8,1,8,1,7,1,8,1,8,1,1,1,262,1,8,1,8,1,8,1,8,1,51,8,1,45,8,1,45,8,1,8,13,1,7,1,7,1,7,1,7,1,7,1,1,1,1
20130102-R05-73XX.csv,5,1,4,1,1,40,1,1,1,1,1,1,1,5,7,5,7,9,9,15,15,7,7,5,1,5,5,1,5,5,1,5,1,5,5,1,5,1,5,1,5,1,5,11,1,1,1,1,53,1,53,1,53,1,209,1,209,1,235,4,4,1,235,1,235,1,235,1,235,1,235,1,1,233,1,1,233,1,1,92,1,1,7,1,9,1,9,1,9,1,9,1,9,9,9,9
20130103-R05-72XX.csv,1,8,1,8,226,1,226,226,226,252,252,252,252,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,6,1,18,1,1,252,252,252,252,1,252,1,251,1,178,1,259,1,261,1,1,1,8,1,272,1,266,1,266,1,263,1,5,260,1,5,261,1,5,261,1,261,66,1,63,1,62,1,62,1,62,1,62,1,1,1,1
