fileName,attr0,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60,attr61,attr62,attr63,attr64,attr65,attr66,attr67,attr68,attr69,attr70,attr71,attr72,attr73,attr74,attr75,attr76,attr77,attr78,attr79,attr80,attr81,attr82,attr83,attr84,attr85,attr86,attr87,attr88,attr89,attr90,attr91,attr92,attr93,attr94,attr95,attr96,attr97,attr98,attr99,attr100,attr101,attr102,attr103,attr104,attr105,attr106,attr107,attr108,attr109,attr110,attr111,attr112,attr113,attr114,attr115,attr116,attr117,attr118,attr119,attr120,attr121,attr122,attr123,attr124,attr125,attr126
20121220-R05-73XX.csv,1,1,11,578,10,172,1,568,1,1,1,10,160,27,1,53,9,1,9,1,21,1,1,1,1,11,32,11,1,1,53,1,1,1,10,1,4,1,1,163,1,1,1,1,1,1,1,15,27,33,37,35,29,33,31,21,27,11,1,13,9,1,9,11,1,9,1,11,13,1,7,1,7,1,7,1,5,9,1,1,1,1,564,1,568,1,578,1,172,1,160,1,122,4,4,1,53,1,122,1,124,1,124,1,124,1,1,120,1,1,120,1,1,120,1,1,32,1,9,1,9,1,9,1,9,1,9
20121222-R05-72XX.csv,175,7,1,1,1,1,178,1,4,150,175,1,1,1,178,1,1,178,1,17,1,20,3,4,150,1,1,1,9,178,1,17,175,179,1,7,1,7,150,1,150,150,150,175,175,175,175,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,22,1,22,1,1,5,1,10,1,3,1,11,1,1,175,175,175,175,1,175,1,175,1,179,1,179,1,179,1,1,1,7,1,178,1,178,1,178,1,178,1,4,178,1,4,178,1,4,178,1,178,22,1,20,1,20,1,20,1,20,1,20,1
20121222-R05-73XX.csv,1,1,9,172,5,439,1,172,1,1,1,5,427,29,1,209,37,1,15,1,23,1,1,1,1,11,11,11,1,1,209,1,1,1,5,1,4,1,1,67,1,1,1,1,1,1,1,7,19,21,25,29,31,47,31,23,29,9,1,11,9,1,9,11,1,9,1,11,13,1,7,1,7,1,7,1,5,37,1,1,1,1,172,1,172,1,172,1,439,1,427,1,369,4,4,1,209,1,375,1,375,1,375,1,375,1,1,365,1,1,365,1,1,172,1,1,11,1,17,1,17,1,17,1,17,1,17
20121223-R05-72XX.csv,252,8,1,1,1,1,259,1,5,227,252,1,1,1,259,1,1,259,1,55,1,57,4,5,227,1,1,1,16,259,1,55,252,179,1,8,1,8,227,1,227,227,227,252,252,252,252,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,252,252,252,252,1,252,1,252,1,179,1,270,1,270,1,1,1,8,1,259,1,259,1,259,1,259,1,5,259,1,5,259,1,5,259,1,259,65,1,62,1,62,1,62,1,62,1,62,1
20121223-R05-73XX.csv,1,1,9,160,5,427,1,160,1,1,1,5,427,29,1,209,37,1,15,1,23,1,1,1,1,11,11,11,1,1,209,1,1,1,5,1,4,1,1,67,1,1,1,1,1,1,1,7,19,21,25,29,31,47,31,23,29,9,1,11,9,1,9,11,1,9,1,11,13,1,7,1,7,1,7,1,5,37,1,1,1,1,160,1,160,1,160,1,427,1,427,1,369,4,4,1,209,1,375,1,375,1,375,1,375,1,1,365,1,1,365,1,1,172,1,1,11,1,17,1,17,1,17,1,17,1,17
20121224-R05-72XX.csv,253,8,1,1,1,1,260,1,5,227,253,1,1,1,260,1,1,260,1,55,1,57,4,5,227,1,1,1,16,260,1,55,253,179,1,8,1,8,227,1,227,227,227,253,253,253,253,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,253,253,253,253,1,253,1,252,1,179,1,270,1,272,1,1,1,8,1,261,1,261,1,261,1,260,1,5,259,1,5,260,1,5,260,1,260,66,1,63,1,62,1,62,1,62,1,62,1
20130101-R05-73XX.csv,1,1,9,122,5,369,1,122,1,1,1,5,369,33,1,235,43,1,15,1,27,1,1,1,1,11,11,11,1,1,235,1,1,1,5,1,4,1,1,67,1,1,1,1,1,1,1,7,17,17,21,23,27,45,41,27,33,9,1,9,9,1,9,11,1,9,1,11,11,1,7,1,7,1,7,1,5,43,1,1,1,1,122,1,122,1,122,1,369,1,369,1,450,4,4,1,235,1,448,1,448,1,450,1,450,1,1,440,1,1,440,1,1,186,1,1,11,1,17,1,17,1,17,1,17,1,17
20130101-R06-81XX.csv,1,1,4,4,20,4,1,4,1,1,1,20,4,4,1,4,4,1,4,1,4,1,1,1,1,4,6,4,1,1,4,1,1,1,20,1,4,1,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,1,4,4,1,4,1,4,1,4,1,4,4,1,1,1,1,4,1,4,1,4,1,4,1,4,1,4,20,4,1,4,1,4,1,4,1,4,1,4,1,1,4,1,1,4,1,1,4,1,1,6,1,4,1,4,1,4,1,4,1,4
20130101-R07-77XX.csv,1,1,4,4,4,4,1,4,1,1,1,4,4,4,1,4,4,1,4,1,4,1,1,1,1,4,4,4,1,1,4,1,1,1,4,1,21,1,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,1,4,4,1,4,1,4,1,4,1,4,4,1,1,1,1,4,1,4,1,4,1,4,1,4,1,4,4,25,1,4,1,4,1,4,1,4,1,4,1,1,4,1,1,4,1,1,4,1,1,4,1,4,1,4,1,4,1,4,1,4
20130101-R08-76XX.csv,8,10,1,1,1,1,8,1,51,8,8,1,1,1,8,1,1,8,1,7,1,7,3,51,8,1,1,1,7,8,1,7,8,7,1,7,1,10,8,1,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,1,1,7,1,7,1,1,6,1,7,1,3,1,3,1,1,8,8,8,8,1,8,1,8,1,7,1,8,1,8,1,1,1,262,1,8,1,8,1,8,1,8,1,51,8,1,45,8,1,45,8,1,8,13,1,7,1,7,1,7,1,7,1,7,1
20130102-R05-73XX.csv,1,1,5,53,5,209,1,53,1,1,1,5,209,7,1,235,11,1,9,1,7,1,1,1,1,5,7,5,1,1,235,1,1,1,5,1,4,1,1,40,1,1,1,1,1,1,1,5,7,5,7,9,9,15,15,7,7,5,1,5,5,1,5,5,1,5,1,5,5,1,5,1,5,1,5,1,5,11,1,1,1,1,53,1,53,1,53,1,209,1,209,1,235,4,4,1,235,1,235,1,235,1,235,1,235,1,1,233,1,1,233,1,1,92,1,1,7,1,9,1,9,1,9,1,9,1,9
20130103-R05-72XX.csv,252,8,1,1,1,1,263,1,5,226,252,1,1,1,263,1,1,261,1,55,1,57,4,5,226,1,1,1,16,261,1,55,252,178,1,8,1,8,226,1,226,226,226,252,252,252,252,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,252,252,252,252,1,252,1,251,1,178,1,259,1,261,1,1,1,8,1,272,1,266,1,266,1,263,1,5,260,1,5,261,1,5,261,1,261,66,1,63,1,62,1,62,1,62,1,62,1
20130103-R05-73XX.csv,1,1,9,122,5,375,1,124,1,1,1,5,375,35,1,235,51,1,15,1,29,1,1,1,1,11,11,11,1,1,235,1,1,1,5,1,4,1,1,67,1,1,1,1,1,1,1,7,17,17,21,23,31,47,43,29,35,9,1,9,9,1,9,11,1,9,1,11,11,1,7,1,7,1,7,1,5,51,1,1,1,1,122,1,124,1,122,1,375,1,375,1,448,4,4,1,235,1,476,1,476,1,476,1,476,1,1,444,1,1,444,1,1,190,1,1,11,1,19,1,17,1,19,1,19,1,17
20130104-R05-72XX.csv,252,8,1,1,1,1,263,1,5,226,252,1,1,1,263,1,1,261,1,55,1,57,4,5,226,1,1,1,16,261,1,55,252,178,1,8,1,8,226,1,226,226,226,252,252,252,252,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,252,252,252,252,1,252,1,251,1,178,1,259,1,261,1,1,1,8,1,266,1,272,1,266,1,263,1,5,260,1,5,261,1,5,261,1,261,66,1,63,1,62,1,62,1,62,1,62,1
20130104-R05-73XX.csv,1,1,9,124,5,375,1,126,1,1,1,5,375,35,1,235,51,1,15,1,29,1,1,1,1,11,11,11,1,1,235,1,1,1,5,1,4,1,1,67,1,1,1,1,1,1,1,7,17,17,21,23,31,47,43,29,35,9,1,9,9,1,9,11,1,9,1,11,11,1,7,1,7,1,7,1,5,51,1,1,1,1,122,1,126,1,124,1,375,1,375,1,448,4,4,1,235,1,476,1,480,1,480,1,480,1,1,444,1,1,444,1,1,190,1,1,11,1,19,1,17,1,19,1,19,1,17
20130105-R05-72XX.csv,252,8,1,1,1,1,263,1,5,226,252,1,1,1,263,1,1,261,1,55,1,57,4,5,226,1,1,1,16,261,1,55,252,178,1,8,1,8,226,1,226,226,226,252,252,252,252,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,252,252,252,252,1,252,1,251,1,178,1,259,1,261,1,1,1,8,1,266,1,266,1,272,1,263,1,5,260,1,5,261,1,5,261,1,261,66,1,63,1,62,1,62,1,62,1,62,1
20130105-R05-73XX.csv,1,1,9,124,5,375,1,126,1,1,1,5,375,35,1,235,51,1,15,1,29,1,1,1,1,11,11,11,1,1,235,1,1,1,5,1,4,1,1,67,1,1,1,1,1,1,1,7,17,17,21,23,31,47,43,29,35,9,1,9,9,1,9,11,1,9,1,11,11,1,7,1,7,1,7,1,5,51,1,1,1,1,122,1,126,1,124,1,375,1,375,1,450,4,4,1,235,1,476,1,480,1,482,1,482,1,1,446,1,1,446,1,1,190,1,1,11,1,19,1,17,1,19,1,19,1,17
20130106-R05-72XX.csv,252,8,1,1,1,1,271,1,5,226,252,1,1,1,271,1,1,260,1,55,1,57,4,5,226,1,1,1,16,260,1,55,252,178,1,8,1,8,226,1,226,226,226,252,252,252,252,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,252,252,252,252,1,252,1,251,1,178,1,259,1,260,1,1,1,8,1,263,1,263,1,263,1,271,1,5,260,1,5,260,1,5,260,1,260,66,1,63,1,62,1,62,1,62,1,62,1
20130106-R05-73XX.csv,1,1,9,124,5,375,1,126,1,1,1,5,375,35,1,235,51,1,15,1,29,1,1,1,1,11,11,11,1,1,235,1,1,1,5,1,4,1,1,67,1,1,1,1,1,1,1,7,17,17,21,23,31,47,43,29,35,9,1,9,9,1,9,11,1,9,1,11,11,1,7,1,7,1,7,1,5,51,1,1,1,1,122,1,126,1,124,1,375,1,375,1,450,4,4,1,235,1,476,1,480,1,482,1,482,1,1,446,1,1,446,1,1,190,1,1,11,1,19,1,17,1,19,1,19,1,17
20130107-R08-76XX.csv,5,7,1,1,1,1,5,1,51,5,5,1,1,1,5,1,1,5,1,5,1,5,1,51,5,1,1,1,5,5,1,5,5,4,1,4,1,7,5,1,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,5,1,5,1,1,4,1,5,1,1,1,1,1,1,5,5,5,5,1,5,1,5,1,4,1,5,1,5,1,1,1,51,1,5,1,5,1,5,1,5,1,51,5,1,45,5,1,45,5,1,5,5,1,5,1,5,1,5,1,5,1,5,1
20130108-R05-72XX.csv,251,8,1,1,1,1,260,1,5,226,251,1,1,1,260,1,1,270,1,55,1,57,4,5,226,1,1,1,16,270,1,55,251,178,1,8,1,8,226,1,226,226,226,251,251,251,251,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,251,251,251,251,1,251,1,251,1,178,1,259,1,259,1,1,1,8,1,260,1,260,1,260,1,260,1,5,270,1,5,270,1,5,270,1,270,65,1,62,1,62,1,62,1,62,1,62,1
20130108-R05-73XX.csv,1,1,9,120,5,365,1,120,1,1,1,5,365,45,1,233,43,1,15,1,37,1,1,1,1,11,11,11,1,1,233,1,1,1,5,1,4,1,1,67,1,1,1,1,1,1,1,7,15,15,19,21,25,43,39,37,45,9,1,11,9,1,9,11,1,9,1,11,13,1,7,1,7,1,7,1,5,43,1,1,1,1,120,1,120,1,120,1,365,1,365,1,440,4,4,1,233,1,444,1,444,1,446,1,446,1,1,464,1,1,464,1,1,202,1,1,11,1,17,1,17,1,17,1,17,1,17
20130108-R08-76XX.csv,5,7,1,1,1,1,5,1,45,5,5,1,1,1,5,1,1,5,1,5,1,5,1,45,5,1,1,1,5,5,1,5,5,4,1,4,1,7,5,1,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,5,1,5,1,1,4,1,5,1,1,1,1,1,1,5,5,5,5,1,5,1,5,1,4,1,5,1,5,1,1,1,45,1,5,1,5,1,5,1,5,1,45,5,1,45,5,1,45,5,1,5,5,1,5,1,5,1,5,1,5,1,5,1
20130109-R05-72XX.csv,251,8,1,1,1,1,260,1,5,226,251,1,1,1,260,1,1,271,1,55,1,57,4,5,226,1,1,1,16,271,1,55,251,178,1,8,1,8,226,1,226,226,226,251,251,251,251,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,251,251,251,251,1,251,1,251,1,178,1,259,1,260,1,1,1,8,1,261,1,261,1,261,1,260,1,5,270,1,5,271,1,5,271,1,271,65,1,62,1,62,1,62,1,62,1,62,1
20130109-R05-73XX.csv,1,1,9,120,5,365,1,120,1,1,1,5,365,45,1,233,43,1,15,1,37,1,1,1,1,11,11,11,1,1,233,1,1,1,5,1,4,1,1,67,1,1,1,1,1,1,1,7,15,15,19,21,25,43,39,37,45,9,1,11,9,1,9,11,1,9,1,11,13,1,7,1,7,1,7,1,5,43,1,1,1,1,120,1,120,1,120,1,365,1,365,1,440,4,4,1,233,1,444,1,444,1,446,1,446,1,1,464,1,1,464,1,1,202,1,1,11,1,17,1,17,1,17,1,17,1,17
20130109-R08-76XX.csv,5,7,1,1,1,1,5,1,45,5,5,1,1,1,5,1,1,5,1,5,1,5,1,45,5,1,1,1,5,5,1,5,5,4,1,4,1,7,5,1,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,5,1,5,1,1,4,1,5,1,1,1,1,1,1,5,5,5,5,1,5,1,5,1,4,1,5,1,5,1,1,1,45,1,5,1,5,1,5,1,5,1,45,5,1,45,5,1,45,5,1,5,5,1,5,1,5,1,5,1,5,1,5,1
20130110-R05-72XX.csv,251,8,1,1,1,1,260,1,5,226,251,1,1,1,260,1,1,271,1,55,1,57,4,5,226,1,1,1,16,271,1,55,251,178,1,8,1,8,226,1,226,226,226,251,251,251,251,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,251,251,251,251,1,251,1,251,1,178,1,259,1,260,1,1,1,8,1,261,1,261,1,261,1,260,1,5,270,1,5,271,1,5,271,1,271,65,1,62,1,62,1,62,1,62,1,62,1
20130110-R05-73XX.csv,1,1,11,120,5,172,1,122,1,1,1,5,172,44,1,92,69,1,37,1,59,1,1,1,1,11,29,11,1,1,92,1,1,1,5,1,6,1,1,67,1,1,1,1,1,1,1,7,15,15,19,17,13,19,17,59,44,11,1,13,9,1,9,11,1,9,1,11,13,1,7,1,7,1,7,1,5,69,1,1,1,1,120,1,122,1,120,1,172,1,172,1,186,4,4,1,92,1,190,1,190,1,190,1,190,1,1,202,1,1,202,1,1,478,1,1,29,1,43,1,41,1,43,1,43,1,41
20130111-R05-72XX.csv,251,8,1,1,1,1,260,1,5,226,251,1,1,1,260,1,1,271,1,55,1,57,4,5,226,1,1,1,16,271,1,55,251,178,1,8,1,8,226,1,226,226,226,251,251,251,251,1,1,1,1,1,1,1,1,1,1,1,16,1,1,16,1,1,38,1,38,1,1,7,1,12,1,4,1,18,1,1,251,251,251,251,1,251,1,251,1,178,1,259,1,260,1,1,1,8,1,261,1,261,1,261,1,260,1,5,270,1,5,271,1,5,271,1,271,65,1,62,1,62,1,62,1,62,1,62,1
20130508-R05-72XX.csv,66,7,1,1,1,1,66,1,5,65,66,1,1,1,66,1,1,65,1,63,1,63,4,5,65,1,1,1,14,65,1,63,66,22,1,7,1,7,65,1,65,65,65,66,66,66,66,1,1,1,1,1,1,1,1,1,1,1,14,1,1,14,1,1,36,1,36,1,1,7,1,10,1,4,1,24,1,1,66,66,66,66,1,66,1,65,1,22,1,65,1,66,1,1,1,13,1,66,1,66,1,66,1,66,1,5,65,1,5,65,1,5,65,1,65,387,1,71,1,70,1,70,1,70,1,70,1
20130508-R05-73XX.csv,1,1,19,32,82,11,1,32,1,1,1,82,11,7,1,7,23,1,17,1,5,1,1,1,1,25,606,25,1,1,7,1,1,1,83,1,4,1,1,58,1,1,1,1,1,1,1,21,21,11,13,13,7,9,13,5,7,19,1,25,23,1,29,25,1,25,1,25,25,1,27,1,23,1,23,1,11,23,1,1,1,1,32,1,32,1,32,1,11,1,11,1,11,6,4,1,7,1,11,1,11,1,11,1,11,1,1,11,1,1,11,1,1,29,1,1,646,1,17,1,17,1,17,1,17,1,17
20130801-R05-72XX.csv,63,7,1,1,1,1,63,1,5,62,63,1,1,1,63,1,1,62,1,312,1,313,4,5,62,1,1,1,14,62,1,312,63,20,1,7,1,7,62,1,62,62,62,63,63,63,63,1,1,1,1,1,1,1,1,1,1,1,14,1,1,14,1,1,30,1,30,1,1,7,1,10,1,4,1,18,1,1,63,63,63,63,1,63,1,62,1,20,1,62,1,63,1,1,1,7,1,63,1,63,1,63,1,63,1,5,62,1,5,62,1,5,62,1,62,71,1,346,1,334,1,334,1,334,1,335,1
20130801-R05-73XX.csv,1,1,15,9,5,17,1,5,1,1,1,5,17,9,1,9,39,1,649,1,9,1,1,1,1,11,17,7,1,1,9,1,1,1,5,1,6,1,1,5,1,1,1,1,1,1,1,5,5,11,11,11,13,13,13,9,9,15,1,11,7,1,7,7,1,9,1,11,13,1,17,1,35,1,33,1,47,39,1,1,1,1,5,1,5,1,9,1,17,1,17,1,17,4,4,1,9,1,19,1,19,1,19,1,19,1,1,17,1,1,17,1,1,43,1,1,17,1,710,1,687,1,699,1,690,1,655
20130802-R05-72XX.csv,62,7,1,1,1,1,62,1,5,62,62,1,1,1,62,1,1,62,1,312,1,321,4,5,62,1,1,1,14,62,1,312,62,20,1,7,1,7,62,1,62,62,62,62,62,62,62,1,1,1,1,1,1,1,1,1,1,1,14,1,1,14,1,1,30,1,30,1,1,7,1,10,1,4,1,18,1,1,62,62,62,62,1,62,1,62,1,20,1,62,1,62,1,1,1,7,1,62,1,62,1,62,1,62,1,5,62,1,5,62,1,5,62,1,62,70,1,334,1,344,1,342,1,334,1,334,1
20130802-R05-73XX.csv,1,1,15,9,5,17,1,5,1,1,1,5,17,9,1,9,37,1,794,1,9,1,1,1,1,9,17,7,1,1,9,1,1,1,5,1,6,1,1,5,1,1,1,1,1,1,1,5,5,11,11,11,13,13,13,9,9,15,1,11,7,1,7,7,1,7,1,9,11,1,15,1,29,1,27,1,41,37,1,1,1,1,5,1,5,1,9,1,17,1,17,1,17,4,4,1,9,1,17,1,17,1,17,1,17,1,1,17,1,1,17,1,1,41,1,1,17,1,687,1,862,1,862,1,847,1,811
20130803-R05-72XX.csv,62,7,1,1,1,1,62,1,5,62,62,1,1,1,62,1,1,62,1,314,1,319,4,5,62,1,1,1,14,62,1,314,62,20,1,7,1,7,62,1,62,62,62,62,62,62,62,1,1,1,1,1,1,1,1,1,1,1,14,1,1,14,1,1,30,1,30,1,1,7,1,10,1,4,1,18,1,1,62,62,62,62,1,62,1,62,1,20,1,62,1,62,1,1,1,7,1,62,1,62,1,62,1,62,1,5,62,1,5,62,1,5,62,1,62,70,1,334,1,342,1,344,1,335,1,334,1
20130803-R05-73XX.csv,1,1,15,9,5,17,1,5,1,1,1,5,17,9,1,9,39,1,796,1,9,1,1,1,1,9,17,7,1,1,9,1,1,1,5,1,6,1,1,5,1,1,1,1,1,1,1,5,5,11,11,11,13,13,13,9,9,15,1,11,7,1,7,7,1,7,1,9,11,1,15,1,29,1,27,1,41,39,1,1,1,1,5,1,5,1,9,1,17,1,17,1,17,4,4,1,9,1,19,1,19,1,19,1,19,1,1,17,1,1,17,1,1,43,1,1,17,1,699,1,862,1,876,1,851,1,813
20130804-R05-72XX.csv,62,7,1,1,1,1,62,1,5,62,62,1,1,1,62,1,1,62,1,322,1,313,4,5,62,1,1,1,14,62,1,322,62,20,1,7,1,7,62,1,62,62,62,62,62,62,62,1,1,1,1,1,1,1,1,1,1,1,14,1,1,14,1,1,30,1,30,1,1,7,1,10,1,4,1,18,1,1,62,62,62,62,1,62,1,62,1,20,1,62,1,62,1,1,1,7,1,62,1,62,1,62,1,62,1,5,62,1,5,62,1,5,62,1,62,70,1,334,1,334,1,335,1,344,1,342,1
20130804-R05-73XX.csv,1,1,15,9,5,17,1,5,1,1,1,5,17,9,1,9,37,1,799,1,9,1,1,1,1,9,17,7,1,1,9,1,1,1,5,1,6,1,1,5,1,1,1,1,1,1,1,5,5,11,11,11,13,13,13,9,9,15,1,11,7,1,7,7,1,7,1,9,11,1,15,1,29,1,27,1,41,37,1,1,1,1,5,1,5,1,9,1,17,1,17,1,17,4,4,1,9,1,19,1,19,1,19,1,19,1,1,17,1,1,17,1,1,43,1,1,17,1,690,1,847,1,851,1,854,1,816
20130805-R05-72XX.csv,62,7,1,1,1,1,62,1,5,62,62,1,1,1,62,1,1,62,1,320,1,313,4,5,62,1,1,1,14,62,1,320,62,20,1,7,1,7,62,1,62,62,62,62,62,62,62,1,1,1,1,1,1,1,1,1,1,1,14,1,1,14,1,1,30,1,30,1,1,7,1,10,1,4,1,18,1,1,62,62,62,62,1,62,1,62,1,20,1,62,1,62,1,1,1,7,1,62,1,62,1,62,1,62,1,5,62,1,5,62,1,5,62,1,62,70,1,335,1,334,1,334,1,342,1,344,1
20130805-R05-73XX.csv,1,1,15,9,5,17,1,5,1,1,1,5,17,9,1,9,35,1,764,1,9,1,1,1,1,9,17,7,1,1,9,1,1,1,5,1,6,1,1,5,1,1,1,1,1,1,1,5,5,11,11,11,13,13,13,9,9,15,1,11,7,1,7,7,1,7,1,9,11,1,15,1,29,1,27,1,41,35,1,1,1,1,5,1,5,1,9,1,17,1,17,1,17,4,4,1,9,1,17,1,17,1,17,1,17,1,1,17,1,1,17,1,1,41,1,1,17,1,655,1,811,1,813,1,816,1,846
